"Apartamento en Venta Y Arriendo, CIUDADELA REAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-ciudadela-real-3-habitaciones-5-banos-3-garajes/2453-M1953751,$8.500.000,289.0 m2,-74.02828216552734,4.715761184692383
"Apartamento en Venta Y Arriendo, SANTA BARBARA CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-barbara-central-3-habitaciones-2-banos-2-garajes/2265-M1953766,$4.570.000,140.0 m2,-74.03962707519531,4.701221466064453
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-1-habitaciones-1-banos-0-garajes/2162-M1953740,$1.530.000,40.0 m2,-74.05352020263672,4.689957618713379
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-1-habitaciones-2-banos-1-garajes/2821-M1953773,$1.800.000,60.0 m2,-74.04821014404297,4.663229465484619
"Apartamento en Arriendo, SANTA ANA ORIENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-ana-oriental-3-habitaciones-5-banos-2-garajes/990-M1953791,$10.000.000,285.0 m2,-74.02635192871094,4.6876020431518555
"Apartamento en Arriendo, BELLAVISTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-4-habitaciones-4-banos-3-garajes/2412-486667,$12.000.000,260.0 m2,-74.05132183,4.65655226
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-3-banos-2-garajes/3422-2302-20,$2.200.000,105.0 m2,-74.04374001,4.68690412
"Apartamento en Arriendo, URBANIZACION BOSQUES DE MEDINA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-bosques-de-medina-1-habitaciones-2-banos-1-garajes/2265-M1953745,$2.100.000,70.0 m2,-74.02816772460938,4.709610462188721
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/164-20171005,$3.000.000,208.0 m2,-74.04980905,4.68903648
"Apartamento en Arriendo, PARDO RUBIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-1-habitaciones-1-banos-1-garajes/34-56960,$1.300.000,42.0 m2,-74.06157888,4.63613032
"Apartamento en Venta Y Arriendo, ESCUELA DE INFANTERIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-escuela-de-infanteria-2-habitaciones-3-banos-2-garajes/2993-M1953790,$2.900.000,94.0 m2,-74.04411315917969,4.685293674468994
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-2-banos-1-garajes/3422-2221-98,$2.450.000,65.0 m2,-74.05476872,4.67985566
"Apartamento en Arriendo, FLORIDA BLANCA NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-florida-blanca-norte-2-habitaciones-2-banos-1-garajes/34-56957,$1.000.000,47.0 m2,-74.10757159,4.69426087
"Apartamento en Arriendo, EL PLAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-plan-3-habitaciones-2-banos-1-garajes/2-5344,$1.150.000,58.0 m2,-74.06981213,4.73822872
"Apartamento en Arriendo, TECHO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-techo-2-habitaciones-1-banos-0-garajes/164-201710995,$800.000,47.0 m2,-74.14894861,4.62662209
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-4-habitaciones-3-banos-2-garajes/3422-2295-73,$8.050.000,369.0 m2,-74.05132713,4.65957147
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/3422-2296-44,$3.500.000,99.0 m2,-74.05476872,4.67985566
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-3-habitaciones-3-banos-2-garajes/95-1279664,$3.080.000,140.0 m2,-74.05142469,4.68092965
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-1-habitaciones-1-banos-1-garajes/771-8803,$1.200.000,48.0 m2,-74.05108982,4.69531358
"Apartamento en Arriendo, LAGO GAITAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lago-gaitan-2-habitaciones-1-banos-1-garajes/34-56958,$1.040.150,70.0 m2,-74.06009315,4.66447927
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-3-habitaciones-2-banos-2-garajes/346-3168,$3.500.000,131.0 m2,-74.04243074,4.67696888
"Apartamento en Arriendo, EL RETIRO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-retiro-2-habitaciones-3-banos-2-garajes/2412-486718,$8.000.000,163.0 m2,-74.05051369,4.66719478
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-1-habitaciones-2-banos-2-garajes/771-8833,$2.300.000,56.0 m2,-74.04078239,4.67847001
"Apartamento en Arriendo, NICOLAS DE FEDERMAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nicolas-de-federman-2-habitaciones-2-banos-1-garajes/2195-3365,$1.770.000,74.0 m2,-74.08170345,4.65020099
"Apartamento en Venta Y Arriendo, VILLEMAR FONTIBON Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-villemar-fontibon-3-habitaciones-2-banos-1-garajes/359-3714,$1.100.000,59.0 m2,-74.14071392,4.66749549
"Apartamento en Arriendo, EL TINTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-tintal-2-habitaciones-1-banos-0-garajes/164-201711058,$750.000,48.0 m2,-74.14968737,4.65481826
"Apartamento en Arriendo, BELLAVISTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-3-habitaciones-4-banos-2-garajes/4535-M1953701,$5.000.000,176.0 m2,-74.04915618896484,4.654698848724365
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-3-habitaciones-3-banos-3-garajes/212-133943,$4.543.000,170.0 m2,-74.04537891,4.70252291
"Apartamento en Arriendo, LA SOLEDAD Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-2-habitaciones-2-banos-0-garajes/508-M1953655,$2.200.000,84.0 m2,-74.07546997070312,4.633111000061035
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-1-habitaciones-2-banos-2-garajes/79-M2674,$3.000.000,60.0 m2,-74.04151761,4.67704752
"Apartamento en Arriendo, LA CAROLINA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-2-habitaciones-2-banos-1-garajes/2328-M1953671,$2.424.000,90.0 m2,-74.03913116455078,4.7059102058410645
"Apartamento en Venta Y Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-ii-3-habitaciones-3-banos-2-garajes/79-M2672,$3.000.000,170.0 m2,-74.04493931,4.67984481
"Apartamento en Arriendo, EL LISTON Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-liston-3-habitaciones-2-banos-1-garajes/3561-M1953693,$1.200.000,66.0 m2,-74.08210754394531,4.613364219665527
"Apartamento en Arriendo, LOS CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/2453-M1953727,$2.300.000,48.0 m2,-74.04314422607422,4.728183746337891
"Apartamento en Arriendo, ATENAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-atenas-3-habitaciones-2-banos-1-garajes/95-1279663,$1.326.000,76.0 m2,-74.06540947,4.72976127
"Apartamento en Arriendo, EL CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-contador-2-habitaciones-2-banos-2-garajes/2798-M1953697,$2.500.000,75.0 m2,-74.04470825195312,4.717991828918457
"Apartamento en Arriendo, CIUDAD JARDIN NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-jardin-norte-2-habitaciones-2-banos-1-garajes/4058-M1953667,$1.510.000,61.0 m2,-74.06964111328125,4.720288276672363
"Apartamento en Arriendo, CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-1-habitaciones-2-banos-1-garajes/205-1556,$1.365.000,48.0 m2,-74.03835993,4.72143053
"Apartamento en Arriendo, MONACO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-3-habitaciones-3-banos-2-garajes/5082-1188,$1.600.000,103.0 m2,-74.06858615,4.70499018
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-1-banos/79-M2662,$3.000.000,58.0 m2,-74.04578071,4.67325173
"Apartamento en Arriendo, SABANALARGA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-sabanalarga-3-habitaciones-3-banos-2-garajes/2265-M1953710,$3.800.000,167.0 m2,-74.04417419433594,4.707085609436035
"Apartamento en Arriendo, GALAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-galan-3-habitaciones-2-banos-1-garajes/201-M1953311,$1.400.000,65.0 m2,-74.12444305419922,4.62299919128418
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-3-habitaciones-5-banos-2-garajes/3390-M1953571,$7.300.000,166.0 m2,-74.04639434814453,4.664529323577881
"Apartamento en Venta Y Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-patricio-3-habitaciones-4-banos-2-garajes/3011-M1953606,$5.900.000,185.0 m2,-74.05406188964844,4.694985389709473
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-3-habitaciones-2-banos-1-garajes/800-M1953551,$530.000.000,127.0 m2,-74.05642700195312,4.687250137329102
"Apartamento en Venta Y Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/3011-M1953425,$3.550.000,86.6 m2,-74.0545654296875,4.679750442504883
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-2-garajes/717-M1953384,$2.350.000,100.0 m2,-74.0464859008789,4.6959052085876465
"Apartamento en Arriendo, NUEVA TIBABUYES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-tibabuyes-3-habitaciones-1-banos-0-garajes/3888-M1953626,$700.000,55.0 m2,-74.10690307617188,4.733806133270264
"Apartamento en Venta Y Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/3011-M1953447,$3.650.000,86.6 m2,-74.0545654296875,4.679750442504883
"Apartamento en Arriendo, MONACO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/133-M1953594,$1.650.000,75.0 m2,-74.0572509765625,4.6994123458862305
"Apartamento en Arriendo, MAZUREN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-2-habitaciones-2-banos-1-garajes/3951-M1953455,$1.200.000,60.0 m2,-74.05493927001953,4.736858367919922
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-2-habitaciones-3-banos-2-garajes/282-M1953361,$4.500.000,145.0 m2,-74.04095458984375,4.678918838500977
"Apartamento en Arriendo, LA CABRERA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-3-habitaciones-3-banos-2-garajes/800-M1953525,$4.100.000,106.0 m2,-74.05236053466797,4.669577121734619
"Apartamento en Arriendo, LISBOA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-3-habitaciones-4-banos-2-garajes/3688-M1953448,$7.600.000,174.0 m2,-74.03164672851562,4.712958812713623
"Apartamento en Arriendo,  Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-3-habitaciones-1-banos-0-garajes/514-M1953357,$824.000,52.0 m2,,
"Apartamento en Arriendo, LAS AMERICAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-americas-3-habitaciones-3-banos-2-garajes/661-M1953542,$1.350.000,115.0 m2,-74.1304931640625,4.626572608947754
"Apartamento en Arriendo, MARCO FIDEL SUAREZ Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-marco-fidel-suarez-2-habitaciones-1-banos-0-garajes/3888-M1953518,$1.200.000,100.0 m2,-74.12068939208984,4.5683674812316895
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-1-garajes/508-M1953512,$1.700.000,50.0 m2,-74.05432891845703,4.6757659912109375
"Apartamento en Arriendo, FLORALIA I Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-floralia-i-2-habitaciones-1-banos-0-garajes/3888-M1953593,$800.000,50.0 m2,-74.13160705566406,4.609188079833984
"Apartamento en Arriendo, EL SALITRE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-salitre-2-habitaciones-1-banos-0-garajes/3353-M1953491,$750.000,44.0 m2,-74.08914184570312,4.755854606628418
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-3-habitaciones-3-banos-2-garajes/800-M1953501,$6.000.000,188.0 m2,-74.05624389648438,4.67907190322876
"Apartamento en Venta Y Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/3011-M1953391,$3.250.000,79.09 m2,-74.0545654296875,4.679750442504883
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-2-garajes/3390-M1953323,$2.700.000,30.0 m2,-74.053466796875,4.694183826446533
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/2798-M1953521,$6.000.000,92.0 m2,-74.05181121826172,4.6735148429870605
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-2-garajes/3241-M1953224,$1.700.000,90.0 m2,-74.05158233642578,4.6994123458862305
"Apartamento en Venta Y Arriendo, SABANALARGA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-sabanalarga-3-habitaciones-3-banos-2-garajes/2265-M1953098,$4.000.000,138.0 m2,-74.04417419433594,4.707085609436035
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-1-habitaciones-1-banos-1-garajes/2996-M1953234,$2.800.000,58.0 m2,-74.04075622558594,4.679581642150879
"Apartamento en Arriendo, URBANIZACION BOSQUES DE MEDINA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-bosques-de-medina-3-habitaciones-3-banos-3-garajes/4912-M1953169,$8.800.000,260.0 m2,-74.02816772460938,4.709610462188721
"Apartamento en Venta Y Arriendo, SABANALARGA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-sabanalarga-3-habitaciones-3-banos-2-garajes/2265-M1953079,$3.500.000,138.0 m2,-74.04417419433594,4.707085609436035
"Apartamento en Arriendo, ANTIGUO COUNTRY Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-1-habitaciones-2-banos-1-garajes/3241-M1953209,$2.530.000,70.0 m2,-74.05677795410156,4.672510147094727
"Apartamento en Arriendo, EL TEJAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-tejar-3-habitaciones-2-banos-0-garajes/4470-M1953191,$850.000,50.0 m2,-74.12745666503906,4.606326580047607
"Apartamento en Arriendo, CEDRO SALAZAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-salazar-3-habitaciones-2-banos-1-garajes/5027-M1953064,$1.500.000,78.0 m2,-74.02562713623047,4.724557876586914
"Apartamento en Arriendo, RAFAEL NUÑEZ Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rafael-nunez-3-habitaciones-3-banos-1-garajes/74-M1953237,$1.800.000,87.0 m2,-74.08577728271484,4.644421577453613
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-3-habitaciones-4-banos-2-garajes/766-M1953240,$2.504.000,145.0 m2,-74.04296875,4.688785076141357
"Apartamento en Arriendo, CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-3-habitaciones-2-banos-1-garajes/514-M1953061,$1.502.000,62.0 m2,-74.0400161743164,4.719489097595215
"Apartamento en Arriendo, PARDO RUBIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-1-banos-1-garajes/3553-M1953193,$2.000.000,50.0 m2,-74.06023406982422,4.635706901550293
"Apartamento en Arriendo, CHICO NORTE II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-1-habitaciones-1-banos-1-garajes/2996-M1953234,$2.800.000,58.0 m2,-74.04075622558594,4.679581642150879
"Apartamento en Arriendo, PARDO RUBIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-1-banos-1-garajes/3553-M1953193,$2.000.000,50.0 m2,-74.06023406982422,4.635706901550293
"Apartamento en Arriendo, SANTA BARBARA ORIENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-oriental-1-habitaciones-2-banos-1-garajes/5044-M1952797,$2.000.000,57.0 m2,,
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-2-garajes/754-M1952985,$3.600.000,100.0 m2,-74.04936218261719,4.661231517791748
"Apartamento en Arriendo, URBANIZACION ARBORAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-arboral-3-habitaciones-2-banos-0-garajes/3325-M1952974,$600.000,45.0 m2,-74.15631866455078,4.645540237426758
"Apartamento en Arriendo, MONACO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-3-habitaciones-2-banos-1-garajes/2571-M1953046,$2.230.000,106.0 m2,-74.06005096435547,4.699708461761475
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-1-banos-1-garajes/22-M1952992,$1.300.000,38.0 m2,-74.0524673461914,4.700021743774414
"Apartamento en Arriendo, SANTA HELENA I Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-helena-i-4-habitaciones-3-banos-2-garajes/4330-M1952999,$2.150.000,116.0 m2,-74.06361389160156,4.727982997894287
"Apartamento en Arriendo, RINCON DEL CEDRO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-cedro-1-habitaciones-1-banos-1-garajes/22-M1952897,$12.500.000,46.0 m2,-74.04022979736328,4.732639312744141
"Apartamento en Arriendo, SANTA ISABEL SUR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-isabel-sur-3-habitaciones-3-banos-1-garajes/943-M1952990,$1.300.000,120.0 m2,-74.10298919677734,4.59913969039917
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-1-banos-1-garajes/22-M1952877,$1.070.000,40.0 m2,-74.0539321899414,4.70265007019043
"Apartamento en Arriendo, LA CABRERA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-3-habitaciones-3-banos-3-garajes/2630-M1952917,$9.000.000,260.0 m2,-74.04695129394531,4.666479110717773
"Apartamento en Arriendo, CIUDAD HAYUELOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-hayuelos-3-habitaciones-2-banos-1-garajes/3036-M1952953,$1.280.000,64.0 m2,-74.13709259033203,4.6637725830078125
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-1-banos-1-garajes/22-M1952965,$1.300.000,40.0 m2,-74.05329132080078,4.6767449378967285
"Apartamento en Arriendo, VILLA DEL PRADO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-villa-del-prado-3-habitaciones-2-banos-1-garajes/22-M1952936,$1.300.000,63.0 m2,-74.05689239501953,4.754788875579834
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-3-habitaciones-3-banos-1-garajes/3036-M1953025,$3.000.000,111.0 m2,-74.05769348144531,4.678459167480469
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-3-habitaciones-3-banos-2-garajes/800-M1952894,$3.700.000,151.0 m2,-74.05235290527344,4.692340850830078
"Apartamento en Arriendo, MODELIA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-modelia-occidental-3-habitaciones-2-banos-1-garajes/710-M1952896,$1.400.000,70.0 m2,-74.12564086914062,4.66884183883667
"Apartamento en Arriendo, HIPODROMO DE TECHO II Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-hipodromo-de-techo-ii-2-habitaciones-2-banos-0-garajes/4330-M1953043,$950.000,59.0 m2,-74.13523864746094,4.625442981719971
"Apartamento en Arriendo, CIUDAD HAYUELOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-hayuelos-3-habitaciones-2-banos-1-garajes/3036-M1953010,$1.200.000,64.0 m2,-74.13709259033203,4.6637725830078125
"Apartamento en Venta Y Arriendo,  Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-3-habitaciones-2-banos-2-garajes/5395-M1952848,$5.300.000,205.0 m2,,
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-1-garajes/5064-M1952847,$1.950.000,80.0 m2,-74.048583984375,4.6961989402771
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/MC1953694,$2.500.000,90.0 m2,-74.057144,4.649047
"Apartamento en Arriendo, CHAPINERO CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chapinero-central-1-habitaciones-1-banos-1-garajes/MC1953134,$1.300.000,42.0 m2,-74.06348,4.640934
"Apartamento en Venta Y Arriendo, SANTA ANA ORIENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-ana-oriental-2-habitaciones-2-banos-1-garajes/3220-M1952957,$2.400.000,90.0 m2,-74.03148651123047,4.6849846839904785
"Apartamento en Arriendo, EL CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-contador-3-habitaciones-2-banos-1-garajes/330-M1952907,$1.300.000,105.0 m2,-74.04460906982422,4.721110820770264
"Apartamento en Arriendo,  Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-2-habitaciones-3-banos-1-garajes/5064-M1952837,$2.371.000,80.0 m2,,
"Apartamento en Arriendo, LA MACARENA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-macarena-3-habitaciones-2-banos-1-garajes/MC1953271,$1.900.000,95.0 m2,-74.064186,4.614594
"Apartamento en Arriendo, BELLA SUIZA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-2-banos-1-garajes/426-M1953624,$2.100.000,75.0 m2,-74.02883911132812,4.707045555114746
"Apartamento en Venta Y Arriendo, MOLINOS NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-molinos-norte-2-habitaciones-3-banos-2-garajes/2798-M1953452,$3.500.000,87.0 m2,-74.04468536376953,4.690805435180664
"Apartamento en Arriendo, LAS NIEVES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-1-habitaciones-1-banos-1-garajes/MC1953725,$1.205.000,38.0 m2,-74.06914,4.608231
"Apartamento en Arriendo, CHAPINERO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chapinero-norte-2-habitaciones-2-banos-1-garajes/MC1953342,$1.750.000,70.0 m2,-74.06076,4.6501007
"Apartamento en Arriendo, SANTA ANA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-ana-occidental-3-habitaciones-3-banos-2-garajes/4685-M1952830,$3.400.000,135.0 m2,-74.03816223144531,4.687491416931152
