"Apartamento en Arriendo, ACACIAS USAQUEN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-3-banos-1-garajes/779-2697,$1.400.000,85.0 m2,-74.03667205,4.72422577
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-1-habitaciones-1-banos-1-garajes/920-42147153,$2.100.000,48.0 m2,-74.05477169,4.64874816
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-2-banos-1-garajes/3606-858,$1.900.000,66.0 m2,-74.05134842,4.69993671
"Apartamento en Arriendo, PARIS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-paris-3-habitaciones-2-banos-1-garajes/526-39766,$1.300.000,65.0 m2,-74.10264332,4.70189497
"Apartamento en Arriendo, PORTALES DEL NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-portales-del-norte-3-habitaciones-2-banos-1-garajes/183-12401,$1.400.000,75.0 m2,-74.0676577,4.75135784
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-2-garajes/34-56897,$5.000.000,104.0 m2,-74.0547448,4.64908204
"Apartamento en Arriendo, EL SALITRE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-salitre-3-habitaciones-2-banos-1-garajes/258-853,$1.800.000,92.0 m2,-74.10130344,4.65300023
"Apartamento en Arriendo, LAS ACASIAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-1-habitaciones-1-banos-1-garajes/779-2696,$850.000,52.0 m2,-74.02934508,4.72107312
"Apartamento en Arriendo, SANTA BARBARA ALTA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-alta-1-habitaciones-2-banos-0-garajes/164-17167,$3.500.000,85.0 m2,-74.03066822,4.69318331
"Apartamento en Arriendo, LA SOLEDAD Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-1-habitaciones-1-banos-0-garajes/34-56894,$1.300.000,40.0 m2,-74.07693607,4.62734245
"Apartamento en Arriendo, ANTIGUO COUNTRY Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-2-garajes/920-42147154,$3.700.000,113.0 m2,-74.05465304,4.67364507
"Apartamento en Arriendo, SANTA BARBARA CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-3-habitaciones-2-banos-2-garajes/258-851,$2.180.000,96.0 m2,-74.03470194,4.69561881
"Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-3-habitaciones-3-banos-2-garajes/2671-4634,$5.000.000,122.0 m2,-74.05277074,4.7000691
"Apartamento en Arriendo, CENTENARIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-centenario-3-habitaciones-2-banos-0-garajes/526-18689,$900.000,48.0 m2,-74.15148115,4.67148401
"Apartamento en Arriendo, EMAUS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-3-habitaciones-3-banos-2-garajes/4685-164,$3.200.000,100.0 m2,-74.0554852,4.65327574
"Apartamento en Arriendo, SAMPER Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-1-habitaciones-1-banos-1-garajes/713-1604,$2.000.000,49.0 m2,-74.07070089,4.61619601
"Apartamento en Arriendo, LA SOLEDAD Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-2-habitaciones-1-banos-0-garajes/2-4242,$1.500.000,60.0 m2,-74.0739358,4.62607379
"Apartamento en Arriendo, EL NOGAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-nogal-1-habitaciones-1-banos-1-garajes/198-M1950862,$3.000.000,70.0 m2,-74.05221557617188,4.661555767059326
"Apartamento en Arriendo, VILLA ALSACIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-villa-alsacia-2-habitaciones-1-banos-0-garajes/526-39732,$750.000,40.0 m2,-74.1280706,4.64109789
"Apartamento en Arriendo, TIBABUYES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tibabuyes-3-habitaciones-1-garajes/540-53805,$1.200.000,63.0 m2,-74.09438058,4.75180853
"Apartamento en Arriendo, CIUDAD SALITRE OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-salitre-occidental-3-habitaciones-3-banos-1-garajes/540-41928,$2.000.000,86.0 m2,-74.10966565,4.65181235
"Apartamento en Arriendo, CENTENARIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-centenario-2-habitaciones-2-banos-0-garajes/526-39729,$850.000,47.0 m2,-74.15148115,4.67148401
"Apartamento en Arriendo, CHICO NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-2-banos-2-garajes/3216-M1950885,$2.800.000,76.0 m2,-74.05347442626953,4.67935037612915
"Apartamento en Arriendo, SAMPER Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/713-1605,$2.000.000,45.0 m2,-74.07075068,4.6166185
"Apartamento en Arriendo, EL BATAN Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-1-habitaciones-2-banos-1-garajes/4337-M1950892,$1.100.000,57.0 m2,-74.06002044677734,4.70624303817749
"Apartamento en Arriendo, TIBABITA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tibabita-2-habitaciones-1-banos-0-garajes/665-707,$800.000,42.0 m2,-74.02996232,4.76548361
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-1-habitaciones-2-banos-1-garajes/2671-4633,$2.200.000,60.0 m2,-74.0525085,4.68826364
"Apartamento en Arriendo, LA CABAÑA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabana-2-habitaciones-2-banos-1-garajes/3121-M1950588,$1.000.000,60.0 m2,-74.10108184814453,4.6729512214660645
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-2-garajes/800-M1950534,$3.500.000,53.0 m2,-74.05178833007812,4.673309803009033
"Apartamento en Arriendo, CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-3-habitaciones-2-banos-3-garajes/3459-M1950778,$2.000.000,105.0 m2,-74.03740692138672,4.720341205596924
"Apartamento en Arriendo, SAN PATRICIO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-1-habitaciones-2-banos-1-garajes/3568-M1950780,$1.900.000,60.0 m2,-74.05096435546875,4.698456764221191
"Apartamento en Arriendo, LAS NIEVES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos-1-garajes/4186-M1950650,$1.700.000,68.0 m2,-74.06864166259766,4.608157634735107
"Apartamento en Arriendo, CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-contador-3-habitaciones-3-banos-2-garajes/803-M1950668,$2.550.000,110.0 m2,-74.030517578125,4.707986831665039
"Apartamento en Arriendo, SAMPER Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-2-habitaciones-2-banos-2-garajes/4186-M1950705,$2.000.000,80.0 m2,-74.06910705566406,4.619496822357178
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-3-habitaciones-2-banos-1-garajes/4186-M1950669,$1.750.000,75.0 m2,-74.05070495605469,4.685245990753174
"Apartamento en Arriendo, PUENTE LARGO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-puente-largo-1-habitaciones-1-banos-1-garajes/970-M1950681,$1.700.000,55.0 m2,-74.06614685058594,4.693624496459961
"Apartamento en Arriendo, CERROS DE SANTA BARBARA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cerros-de-santa-barbara-3-habitaciones-4-banos-4-garajes/3216-M1950763,$15.000.000,350.0 m2,-74.02764129638672,4.696638584136963
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/800-M1950558,$5.200.000,100.0 m2,-74.05178833007812,4.673309803009033
"Apartamento en Arriendo, SAMPER Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-1-habitaciones-1-banos-1-garajes/4186-M1950629,$1.700.000,45.0 m2,-74.06997680664062,4.618945598602295
"Apartamento en Arriendo, URBANIZACION BOSQUES DE MEDINA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-urbanizacion-bosques-de-medina-2-habitaciones-3-banos-2-garajes/3568-M1950585,$3.500.000,150.0 m2,-74.02706909179688,4.711452960968018
"Apartamento en Arriendo, CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-contador-3-habitaciones-3-banos-2-garajes/803-M1950668,$2.550.000,110.0 m2,-74.030517578125,4.707986831665039
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-3-habitaciones-5-banos-4-garajes/3216-M1950850,$10.000.000,252.0 m2,-74.04582977294922,4.671429634094238
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-3-habitaciones-2-banos-1-garajes/4186-M1950669,$1.750.000,75.0 m2,-74.05070495605469,4.685245990753174
"Apartamento en Arriendo, VILLA ALSACIA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-villa-alsacia-3-habitaciones-2-banos-1-garajes/3057-M1950670,$1.350.000,70.0 m2,-74.12652587890625,4.643473148345947
"Apartamento en Arriendo, CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-contador-2-habitaciones-2-banos-1-garajes/3858-M1950840,$2.000.000,74.0 m2,-74.03086853027344,4.708054065704346
"Apartamento en Arriendo, LOS ROSALES Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-3-habitaciones-2-banos-1-garajes/660-M1950672,$2.115.000,110.0 m2,-74.049072265625,4.657288551330566
"Apartamento en Arriendo, VICTORIA NORTE Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-victoria-norte-2-habitaciones-2-banos-1-garajes/703-1551,$1.300.000,58.0 m2,-74.05437865,4.73229245
"Apartamento en Arriendo, CHICO NORTE III Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-2-habitaciones-2-banos-2-garajes/2501-M1950820,$2.365.000,73.0 m2,-74.05632019042969,4.682374477386475
"Apartamento en Arriendo, CIUDAD SALITRE OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-salitre-occidental-3-habitaciones-3-banos-1-garajes/4186-M1950819,$2.100.000,90.0 m2,-74.1087875366211,4.649653911590576
"Apartamento en Arriendo, RESTREPO OCCIDENTAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-restrepo-occidental-4-habitaciones-1-banos-0-garajes/3561-M1950731,$1.100.000,110.0 m2,-74.10600280761719,4.5857744216918945
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/2489-M1950771,$7.000.000,116.0 m2,-74.04821014404297,4.671966552734375
"Apartamento en Arriendo, EL CONTADOR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-contador-1-habitaciones-2-banos-1-garajes/2265-M1950781,$1.590.000,54.0 m2,-74.04293823242188,4.718315601348877
"Apartamento en Venta Y Arriendo, SANTA BARBARA CENTRAL Bogotá D.C..",http://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/3216-M1950793,$2.800.000,118.0 m2,-74.03348541259766,4.696610927581787
"Apartamento en Arriendo, SANTA BIBIANA Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-1-habitaciones-2-banos-1-garajes/5395-M1950855,$2.000.000,55.0 m2,-74.05436706542969,4.6866302490234375
"Apartamento en Arriendo, LAS ACACIAS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acacias-3-habitaciones-4-banos-4-garajes/2501-M1950797,$12.000.000,350.0 m2,-74.05125427246094,4.650001525878906
"Apartamento en Arriendo, CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-2-garajes/800-M1950534,$3.500.000,53.0 m2,-74.05178833007812,4.673309803009033
"Apartamento en Arriendo, GILMAR Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-gilmar-3-habitaciones-2-banos-1-garajes/2919-M1950603,$1.650.000,88.0 m2,-74.0601577758789,4.743128776550293
"Apartamento en Arriendo, RINCON DEL CHICO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-1-habitaciones-1-banos-1-garajes/4186-M1950811,$2.100.000,62.0 m2,-74.04664611816406,4.685323238372803
"Apartamento en Arriendo, CEDRITOS Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-3-habitaciones-2-banos-3-garajes/3459-M1950778,$2.000.000,105.0 m2,-74.03740692138672,4.720341205596924
"Apartamento en Arriendo, EL ENSUEÑO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-ensueno-3-habitaciones-2-banos-0-garajes/201-M1950713,$128.000.000,60.0 m2,-74.160888671875,4.586818218231201
"Apartamento en Arriendo, SANTIAGO PEREZ Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santiago-perez-2-habitaciones-1-banos-0-garajes/201-M1950576,$700.000,56.0 m2,-74.11050415039062,4.5875749588012695
"Apartamento en Arriendo, EL CEREZO Bogotá D.C..",http://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-cerezo-3-habitaciones-2-banos-1-garajes/732-M1950658,$1.160.000,96.0 m2,-74.03350830078125,4.768973350524902
